25/02/2019 12:04
Time (s), Time step (s),X dist,X duty,X freq,Y dist,Y freq, X accel, X decel, Y accel, Y decel
789202.700000,0.100000,0.000000,0.000000,0.000000,54.584722,3270.000000,10.000000,10.000000,100.000000,100.000000
792501.600000,0.101000,0.000000,0.000000,0.000000,54.533333,3370.000000,10.000000,10.000000,100.000000,100.000000
795800.700000,0.099000,0.000000,0.000000,0.000000,54.481944,3370.000000,10.000000,10.000000,100.000000,100.000000
799100.000000,0.101000,0.000000,0.000000,0.000000,54.429167,3470.000000,10.000000,10.000000,100.000000,100.000000
802399.500000,0.100000,0.000000,0.000000,0.000000,54.373611,3470.000000,10.000000,10.000000,100.000000,100.000000
805699.200000,0.100000,0.000000,0.000000,0.000000,54.320833,3570.000000,10.000000,10.000000,100.000000,100.000000
808999.100000,0.100000,0.000000,0.000000,0.000000,54.263889,3570.000000,10.000000,10.000000,100.000000,100.000000
812299.448000,0.101000,0.000000,0.000000,0.000000,54.208333,3670.000000,10.000000,10.000000,100.000000,100.000000
815599.500000,0.100000,0.000000,0.000000,0.000000,54.151389,3670.000000,10.000000,10.000000,100.000000,100.000000
818900.000000,0.100000,0.000000,0.000000,0.000000,54.093056,3770.000000,10.000000,10.000000,100.000000,100.000000
822200.951000,0.099000,0.000000,0.000000,0.000000,54.034722,3770.000000,10.000000,10.000000,100.000000,100.000000
825501.600000,0.101000,0.000000,0.000000,0.000000,53.975000,3870.000000,10.000000,10.000000,100.000000,100.000000
828802.700000,0.100000,0.000000,0.000000,0.000000,53.915278,3870.000000,10.000000,10.000000,100.000000,100.000000
832104.254000,0.101000,0.000000,0.000000,0.000000,53.854167,3970.000000,10.000000,10.000000,100.000000,100.000000
835405.500000,0.100000,0.000000,0.000000,0.000000,53.791667,3970.000000,10.000000,10.000000,100.000000,100.000000
838707.456000,0.099000,0.000000,0.000000,0.000000,53.731944,4070.000000,10.000000,10.000000,100.000000,100.000000
842009.100000,0.101000,0.000000,0.000000,0.000000,53.666667,4070.000000,10.000000,10.000000,100.000000,100.000000
845311.200000,0.100000,0.000000,0.000000,0.000000,53.602778,4170.000000,10.000000,10.000000,100.000000,100.000000
848613.500000,0.100000,0.000000,0.000000,0.000000,53.538889,4170.000000,10.000000,10.000000,100.000000,100.000000
851916.000000,0.100000,0.000000,0.000000,0.000000,53.472222,4270.000000,10.000000,10.000000,100.000000,100.000000
855218.961000,0.100000,0.000000,0.000000,0.000000,53.406944,4270.000000,10.000000,10.000000,100.000000,100.000000
858521.600000,0.101000,0.000000,0.000000,0.000000,53.340278,4370.000000,10.000000,10.000000,100.000000,100.000000
861824.963000,0.100000,0.000000,0.000000,0.000000,53.272222,4370.000000,10.000000,10.000000,100.000000,100.000000
865128.000000,0.100000,0.000000,0.000000,0.000000,53.201389,4470.000000,10.000000,10.000000,100.000000,100.000000
868431.765000,0.100000,0.000000,0.000000,0.000000,53.131944,4470.000000,10.000000,10.000000,100.000000,100.000000
871735.466000,0.100000,0.000000,0.000000,0.000000,53.061111,4570.000000,10.000000,10.000000,100.000000,100.000000
875039.100000,0.101000,0.000000,0.000000,0.000000,52.991667,4570.000000,10.000000,10.000000,100.000000,100.000000
878343.200000,0.099000,0.000000,0.000000,0.000000,52.920833,4670.000000,10.000000,10.000000,100.000000,100.000000
881647.769000,0.100000,0.000000,0.000000,0.000000,52.845833,4670.000000,10.000000,10.000000,100.000000,100.000000
884952.000000,0.101000,0.000000,0.000000,0.000000,52.772222,4770.000000,10.000000,10.000000,100.000000,100.000000
888256.700000,0.100000,0.000000,0.000000,0.000000,52.698611,4770.000000,10.000000,10.000000,100.000000,100.000000
891561.600000,0.100000,0.000000,0.000000,0.000000,52.623611,4870.000000,10.000000,10.000000,100.000000,100.000000
894866.700000,0.100000,0.000000,0.000000,0.000000,52.548611,4870.000000,10.000000,10.000000,100.000000,100.000000
898172.000000,0.100000,0.000000,0.000000,0.000000,52.472222,4970.000000,10.000000,10.000000,100.000000,100.000000
901477.500000,0.101000,0.000000,0.000000,0.000000,52.391667,4970.000000,10.000000,10.000000,100.000000,100.000000
904783.200000,0.099000,0.000000,0.000000,0.000000,52.316667,5070.000000,10.000000,10.000000,100.000000,100.000000
908089.100000,0.101000,0.000000,0.000000,0.000000,52.236111,5070.000000,10.000000,10.000000,100.000000,100.000000
911395.200000,0.100000,0.000000,0.000000,0.000000,52.158333,5170.000000,10.000000,10.000000,100.000000,100.000000
914701.500000,0.100000,0.000000,0.000000,0.000000,52.076389,5170.000000,10.000000,10.000000,100.000000,100.000000
918008.280000,0.100000,0.000000,0.000000,0.000000,51.994444,5270.000000,10.000000,10.000000,100.000000,100.000000
921314.700000,0.101000,0.000000,0.000000,0.000000,51.911111,5270.000000,10.000000,10.000000,100.000000,100.000000
924621.882000,0.099000,0.000000,0.000000,0.000000,51.830556,5370.000000,10.000000,10.000000,100.000000,100.000000
927928.700000,0.101000,0.000000,0.000000,0.000000,51.747222,5370.000000,10.000000,10.000000,100.000000,100.000000
931236.000000,0.100000,0.000000,0.000000,0.000000,51.661111,5470.000000,10.000000,10.000000,100.000000,100.000000
934543.500000,0.100000,0.000000,0.000000,0.000000,51.577778,5470.000000,10.000000,10.000000,100.000000,100.000000
937851.200000,0.100000,0.000000,0.000000,0.000000,51.491667,5570.000000,10.000000,10.000000,100.000000,100.000000
941159.387000,0.101000,0.000000,0.000000,0.000000,51.402778,5570.000000,10.000000,10.000000,100.000000,100.000000
944467.200000,0.100000,0.000000,0.000000,0.000000,51.318056,5670.000000,10.000000,10.000000,100.000000,100.000000
947775.789000,0.099000,0.000000,0.000000,0.000000,51.230556,5670.000000,10.000000,10.000000,100.000000,100.000000
951084.000000,0.101000,0.000000,0.000000,0.000000,51.140278,5770.000000,10.000000,10.000000,100.000000,100.000000
954392.700000,0.100000,0.000000,0.000000,0.000000,51.050000,5770.000000,10.000000,10.000000,100.000000,100.000000
957701.600000,0.100000,0.000000,0.000000,0.000000,50.959722,5870.000000,10.000000,10.000000,100.000000,100.000000
961010.700000,0.100000,0.000000,0.000000,0.000000,50.866667,5870.000000,10.000000,10.000000,100.000000,100.000000
964320.000000,0.100000,0.000000,0.000000,0.000000,50.775000,5970.000000,10.000000,10.000000,100.000000,100.000000
967629.500000,0.101000,0.000000,0.000000,0.000000,50.679167,5970.000000,10.000000,10.000000,100.000000,100.000000
970939.200000,0.099000,0.000000,0.000000,0.000000,50.587500,6070.000000,10.000000,10.000000,100.000000,100.000000
974249.100000,0.101000,0.000000,0.000000,0.000000,50.491667,6070.000000,10.000000,10.000000,100.000000,100.000000
977559.200000,0.100000,0.000000,0.000000,0.000000,50.398611,6170.000000,10.000000,10.000000,100.000000,100.000000
980869.500000,0.100000,0.000000,0.000000,0.000000,50.300000,6170.000000,10.000000,10.000000,100.000000,100.000000
984180.000000,0.101000,0.000000,0.000000,0.000000,50.202778,6270.000000,10.000000,10.000000,100.000000,100.000000
987490.700000,0.099000,0.000000,0.000000,0.000000,50.106944,6270.000000,10.000000,10.000000,100.000000,100.000000
990801.600000,0.100000,0.000000,0.000000,0.000000,50.009722,6370.000000,10.000000,10.000000,100.000000,100.000000
994112.700000,0.101000,0.000000,0.000000,0.000000,49.908333,6370.000000,10.000000,10.000000,100.000000,100.000000
997424.000000,0.100000,0.000000,0.000000,0.000000,49.809722,6470.000000,10.000000,10.000000,100.000000,100.000000
1000735.500000,0.100000,0.000000,0.000000,0.000000,49.709722,6470.000000,10.000000,10.000000,100.000000,100.000000
1004047.200000,0.100000,0.000000,0.000000,0.000000,49.608333,6570.000000,10.000000,10.000000,100.000000,100.000000
1007359.100000,0.100000,0.000000,0.000000,0.000000,49.504167,6570.000000,10.000000,10.000000,100.000000,100.000000
1010671.508000,0.100000,0.000000,0.000000,0.000000,49.401389,6670.000000,10.000000,10.000000,100.000000,100.000000
1013983.500000,0.101000,0.000000,0.000000,0.000000,49.297222,6670.000000,10.000000,10.000000,100.000000,100.000000
1017296.000000,0.100000,0.000000,0.000000,0.000000,49.191667,6770.000000,10.000000,10.000000,100.000000,100.000000
1020609.011000,0.099000,0.000000,0.000000,0.000000,49.088889,6770.000000,10.000000,10.000000,100.000000,100.000000
1023921.912000,0.101000,0.000000,0.000000,0.000000,48.979167,6870.000000,10.000000,10.000000,100.000000,100.000000
1027235.013000,0.101000,0.000000,0.000000,0.000000,48.870833,6870.000000,10.000000,10.000000,100.000000,100.000000
1030548.000000,0.100000,0.000000,0.000000,0.000000,48.763889,6970.000000,10.000000,10.000000,100.000000,100.000000
1033861.500000,0.099000,0.000000,0.000000,0.000000,48.656944,6970.000000,10.000000,10.000000,100.000000,100.000000
1037175.200000,0.101000,0.000000,0.000000,0.000000,48.547222,7070.000000,10.000000,10.000000,100.000000,100.000000
1040489.417000,0.099000,0.000000,0.000000,0.000000,48.437500,7070.000000,10.000000,10.000000,100.000000,100.000000
1043803.518000,0.101000,0.000000,0.000000,0.000000,48.326389,7170.000000,10.000000,10.000000,100.000000,100.000000
1047117.819000,0.101000,0.000000,0.000000,0.000000,48.211111,7170.000000,10.000000,10.000000,100.000000,100.000000
1050432.000000,0.100000,0.000000,0.000000,0.000000,48.098611,7270.000000,10.000000,10.000000,100.000000,100.000000
1053746.700000,0.099000,0.000000,0.000000,0.000000,47.990278,7270.000000,10.000000,10.000000,100.000000,100.000000
1057061.600000,0.101000,0.000000,0.000000,0.000000,47.873611,7370.000000,10.000000,10.000000,100.000000,100.000000
1060377.023000,0.099000,0.000000,0.000000,0.000000,47.759722,7370.000000,10.000000,10.000000,100.000000,100.000000
1063692.000000,0.101000,0.000000,0.000000,0.000000,47.641667,7470.000000,10.000000,10.000000,100.000000,100.000000
1067007.500000,0.100000,0.000000,0.000000,0.000000,47.527778,7470.000000,10.000000,10.000000,100.000000,100.000000
1070323.200000,0.100000,0.000000,0.000000,0.000000,47.411111,7570.000000,10.000000,10.000000,100.000000,100.000000
1073639.100000,0.101000,0.000000,0.000000,0.000000,47.290278,7570.000000,10.000000,10.000000,100.000000,100.000000
1076955.200000,0.099000,0.000000,0.000000,0.000000,47.172222,7670.000000,10.000000,10.000000,100.000000,100.000000
1080271.829000,0.100000,0.000000,0.000000,0.000000,47.051389,7670.000000,10.000000,10.000000,100.000000,100.000000
1083588.000000,0.101000,0.000000,0.000000,0.000000,46.931944,7770.000000,10.000000,10.000000,100.000000,100.000000
1086904.700000,0.100000,0.000000,0.000000,0.000000,46.809722,7770.000000,10.000000,10.000000,100.000000,100.000000
1090221.600000,0.100000,0.000000,0.000000,0.000000,46.688889,7870.000000,10.000000,10.000000,100.000000,100.000000
1093538.700000,0.100000,0.000000,0.000000,0.000000,46.566667,7870.000000,10.000000,10.000000,100.000000,100.000000
1096856.334000,0.100000,0.000000,0.000000,0.000000,46.441667,7970.000000,10.000000,10.000000,100.000000,100.000000
1100173.500000,0.101000,0.000000,0.000000,0.000000,46.319444,7970.000000,10.000000,10.000000,100.000000,100.000000
1103491.536000,0.100000,0.000000,0.000000,0.000000,46.193056,8070.000000,10.000000,10.000000,100.000000,100.000000
1106809.100000,0.100000,0.000000,0.000000,0.000000,46.068056,8070.000000,10.000000,10.000000,100.000000,100.000000
1110127.200000,0.100000,0.000000,0.000000,0.000000,45.938889,8170.000000,10.000000,10.000000,100.000000,100.000000
1113445.839000,0.101000,0.000000,0.000000,0.000000,45.811111,8170.000000,10.000000,10.000000,100.000000,100.000000
1116764.000000,0.100000,0.000000,0.000000,0.000000,45.686111,8270.000000,10.000000,10.000000,100.000000,100.000000
1120082.700000,0.099000,0.000000,0.000000,0.000000,45.558333,8270.000000,10.000000,10.000000,100.000000,100.000000
1123401.600000,0.101000,0.000000,0.000000,0.000000,45.429167,8370.000000,10.000000,10.000000,100.000000,100.000000
1126721.043000,0.100000,0.000000,0.000000,0.000000,45.297222,8370.000000,10.000000,10.000000,100.000000,100.000000
1130040.344000,0.100000,0.000000,0.000000,0.000000,45.163889,8470.000000,10.000000,10.000000,100.000000,100.000000
1133359.845000,0.101000,0.000000,0.000000,0.000000,45.030556,8470.000000,10.000000,10.000000,100.000000,100.000000
1136679.200000,0.100000,0.000000,0.000000,0.000000,44.900000,8570.000000,10.000000,10.000000,100.000000,100.000000
1139999.100000,0.099000,0.000000,0.000000,0.000000,44.768056,8570.000000,10.000000,10.000000,100.000000,100.000000
1143319.200000,0.100000,0.000000,0.000000,0.000000,44.630556,8670.000000,10.000000,10.000000,100.000000,100.000000
1146639.500000,0.101000,0.000000,0.000000,0.000000,44.497222,8670.000000,10.000000,10.000000,100.000000,100.000000
1149960.000000,0.100000,0.000000,0.000000,0.000000,44.359722,8770.000000,10.000000,10.000000,100.000000,100.000000
1153281.051000,0.099000,0.000000,0.000000,0.000000,44.222222,8770.000000,10.000000,10.000000,100.000000,100.000000
1156601.952000,0.101000,0.000000,0.000000,0.000000,44.086111,8870.000000,10.000000,10.000000,100.000000,100.000000
1159922.700000,0.101000,0.000000,0.000000,0.000000,43.948611,8870.000000,10.000000,10.000000,100.000000,100.000000
1163244.000000,0.099000,0.000000,0.000000,0.000000,43.809722,8970.000000,10.000000,10.000000,100.000000,100.000000
1166565.855000,0.101000,0.000000,0.000000,0.000000,43.670833,8970.000000,10.000000,10.000000,100.000000,100.000000
1169887.200000,0.100000,0.000000,0.000000,0.000000,43.530556,9070.000000,10.000000,10.000000,100.000000,100.000000
1173209.100000,0.100000,0.000000,0.000000,0.000000,43.388889,9070.000000,10.000000,10.000000,100.000000,100.000000
1176531.200000,0.100000,0.000000,0.000000,0.000000,43.244444,9170.000000,10.000000,10.000000,100.000000,100.000000
1179853.500000,0.100000,0.000000,0.000000,0.000000,43.100000,9170.000000,10.000000,10.000000,100.000000,100.000000
1183176.000000,0.100000,0.000000,0.000000,0.000000,42.958333,9270.000000,10.000000,10.000000,100.000000,100.000000
1186498.700000,0.101000,0.000000,0.000000,0.000000,42.809722,9270.000000,10.000000,10.000000,100.000000,100.000000
1189821.600000,0.099000,0.000000,0.000000,0.000000,42.669444,9370.000000,10.000000,10.000000,100.000000,100.000000
1193144.700000,0.101000,0.000000,0.000000,0.000000,42.519444,9370.000000,10.000000,10.000000,100.000000,100.000000
1196468.000000,0.100000,0.000000,0.000000,0.000000,42.372222,9470.000000,10.000000,10.000000,100.000000,100.000000
1199791.500000,0.100000,0.000000,0.000000,0.000000,42.226389,9470.000000,10.000000,10.000000,100.000000,100.000000
1203115.200000,0.100000,0.000000,0.000000,0.000000,42.079167,9570.000000,10.000000,10.000000,100.000000,100.000000
1206439.467000,0.101000,0.000000,0.000000,0.000000,41.929167,9570.000000,10.000000,10.000000,100.000000,100.000000
1209763.200000,0.100000,0.000000,0.000000,0.000000,41.777778,9670.000000,10.000000,10.000000,100.000000,100.000000
1213087.500000,0.100000,0.000000,0.000000,0.000000,41.627778,9670.000000,10.000000,10.000000,100.000000,100.000000
1216412.370000,0.100000,0.000000,0.000000,0.000000,41.476389,9770.000000,10.000000,10.000000,100.000000,100.000000
1219736.700000,0.100000,0.000000,0.000000,0.000000,41.319444,9770.000000,10.000000,10.000000,100.000000,100.000000
1223061.972000,0.100000,0.000000,0.000000,0.000000,41.169444,9870.000000,10.000000,10.000000,100.000000,100.000000
1226386.700000,0.101000,0.000000,0.000000,0.000000,41.012500,9870.000000,10.000000,10.000000,100.000000,100.000000
1229712.000000,0.099000,0.000000,0.000000,0.000000,40.856944,9970.000000,10.000000,10.000000,100.000000,100.000000
1233037.500000,0.101000,0.000000,0.000000,0.000000,40.702778,9970.000000,10.000000,10.000000,100.000000,100.000000
1236363.200000,0.099000,0.000000,0.000000,0.000000,40.548611,10070.000000,10.000000,10.000000,100.000000,100.000000
1239689.100000,0.101000,0.000000,0.000000,0.000000,40.387500,10070.000000,10.000000,10.000000,100.000000,100.000000
1243015.200000,0.100000,0.000000,0.000000,0.000000,40.229167,9970.000000,10.000000,10.000000,100.000000,100.000000
1246341.500000,0.100000,0.000000,0.000000,0.000000,40.077778,9970.000000,10.000000,10.000000,100.000000,100.000000
1249668.000000,0.101000,0.000000,0.000000,0.000000,39.916667,10070.000000,10.000000,10.000000,100.000000,100.000000
1252994.700000,0.099000,0.000000,0.000000,0.000000,39.762500,10070.000000,10.000000,10.000000,100.000000,100.000000
1256321.600000,0.101000,0.000000,0.000000,0.000000,39.606944,9970.000000,10.000000,10.000000,100.000000,100.000000
1259649.083000,0.100000,0.000000,0.000000,0.000000,39.448611,9970.000000,10.000000,10.000000,100.000000,100.000000
1262976.384000,0.100000,0.000000,0.000000,0.000000,39.290278,10070.000000,10.000000,10.000000,100.000000,100.000000
1266303.500000,0.101000,0.000000,0.000000,0.000000,39.136111,10070.000000,10.000000,10.000000,100.000000,100.000000
1269631.200000,0.099000,0.000000,0.000000,0.000000,38.977778,9970.000000,10.000000,10.000000,100.000000,100.000000
1272959.487000,0.101000,0.000000,0.000000,0.000000,38.818056,9970.000000,10.000000,10.000000,100.000000,100.000000
1276287.200000,0.100000,0.000000,0.000000,0.000000,38.668056,10070.000000,10.000000,10.000000,100.000000,100.000000
1279615.500000,0.100000,0.000000,0.000000,0.000000,38.508333,10070.000000,10.000000,10.000000,100.000000,100.000000
1282944.390000,0.099000,0.000000,0.000000,0.000000,38.348611,9970.000000,10.000000,10.000000,100.000000,100.000000
1286273.091000,0.101000,0.000000,0.000000,0.000000,38.194444,9970.000000,10.000000,10.000000,100.000000,100.000000
1289601.600000,0.101000,0.000000,0.000000,0.000000,38.038889,10070.000000,10.000000,10.000000,100.000000,100.000000
1292930.700000,0.099000,0.000000,0.000000,0.000000,37.879167,10070.000000,10.000000,10.000000,100.000000,100.000000
1296260.000000,0.100000,0.000000,0.000000,0.000000,37.725000,9970.000000,10.000000,10.000000,100.000000,100.000000
1299589.500000,0.101000,0.000000,0.000000,0.000000,37.570833,9970.000000,10.000000,10.000000,100.000000,100.000000
1302919.200000,0.100000,0.000000,0.000000,0.000000,37.411111,10070.000000,10.000000,10.000000,100.000000,100.000000
1306249.100000,0.099000,0.000000,0.000000,0.000000,37.258333,10070.000000,10.000000,10.000000,100.000000,100.000000
1309579.200000,0.101000,0.000000,0.000000,0.000000,37.100000,9970.000000,10.000000,10.000000,100.000000,100.000000
1312909.500000,0.101000,0.000000,0.000000,0.000000,36.938889,9970.000000,10.000000,10.000000,100.000000,100.000000
1316240.000000,0.099000,0.000000,0.000000,0.000000,36.787500,10070.000000,10.000000,10.000000,100.000000,100.000000
1319571.101000,0.101000,0.000000,0.000000,0.000000,36.630556,10070.000000,10.000000,10.000000,100.000000,100.000000
1322901.600000,0.100000,0.000000,0.000000,0.000000,36.470833,9970.000000,10.000000,10.000000,100.000000,100.000000
1326232.700000,0.100000,0.000000,0.000000,0.000000,36.312500,9970.000000,10.000000,10.000000,100.000000,100.000000
1329564.000000,0.100000,0.000000,0.000000,0.000000,36.159722,10070.000000,10.000000,10.000000,100.000000,100.000000
1332895.500000,0.100000,0.000000,0.000000,0.000000,35.998611,10070.000000,10.000000,10.000000,100.000000,100.000000
1336227.200000,0.101000,0.000000,0.000000,0.000000,35.840278,9970.000000,10.000000,10.000000,100.000000,100.000000
1339559.100000,0.099000,0.000000,0.000000,0.000000,35.690278,9970.000000,10.000000,10.000000,100.000000,100.000000
1342891.200000,0.101000,0.000000,0.000000,0.000000,35.530556,10070.000000,10.000000,10.000000,100.000000,100.000000
1346223.500000,0.100000,0.000000,0.000000,0.000000,35.372222,10070.000000,10.000000,10.000000,100.000000,100.000000
1349556.410000,0.099000,0.000000,0.000000,0.000000,35.219444,9970.000000,10.000000,10.000000,100.000000,100.000000
1352888.700000,0.102000,0.000000,0.000000,0.000000,35.059722,9970.000000,10.000000,10.000000,100.000000,100.000000
1356221.600000,0.099000,0.000000,0.000000,0.000000,34.902778,10070.000000,10.000000,10.000000,100.000000,100.000000
1359554.700000,0.100000,0.000000,0.000000,0.000000,34.748611,10070.000000,10.000000,10.000000,100.000000,100.000000
1362888.414000,0.101000,0.000000,0.000000,0.000000,34.590278,9970.000000,10.000000,10.000000,100.000000,100.000000
1366221.500000,0.100000,0.000000,0.000000,0.000000,34.429167,9970.000000,10.000000,10.000000,100.000000,100.000000
1369555.200000,0.100000,0.000000,0.000000,0.000000,34.277778,10070.000000,10.000000,10.000000,100.000000,100.000000
1372889.100000,0.100000,0.000000,0.000000,0.000000,34.119444,10070.000000,10.000000,10.000000,100.000000,100.000000
1376223.200000,0.100000,0.000000,0.000000,0.000000,33.958333,9970.000000,10.000000,10.000000,100.000000,100.000000
1379557.500000,0.101000,0.000000,0.000000,0.000000,33.802778,9970.000000,10.000000,10.000000,100.000000,100.000000
1382892.000000,0.099000,0.000000,0.000000,0.000000,33.650000,10070.000000,10.000000,10.000000,100.000000,100.000000
1386226.700000,0.101000,0.000000,0.000000,0.000000,33.488889,10070.000000,10.000000,10.000000,100.000000,100.000000
1389561.600000,0.100000,0.000000,0.000000,0.000000,33.334722,9970.000000,10.000000,10.000000,100.000000,100.000000
1392896.700000,0.099000,0.000000,0.000000,0.000000,33.180556,9970.000000,10.000000,10.000000,100.000000,100.000000
1396232.000000,0.101000,0.000000,0.000000,0.000000,33.019444,10070.000000,10.000000,10.000000,100.000000,100.000000
1399567.500000,0.100000,0.000000,0.000000,0.000000,32.863889,10070.000000,10.000000,10.000000,100.000000,100.000000
1402903.200000,0.101000,0.000000,0.000000,0.000000,32.708333,9970.000000,10.000000,10.000000,100.000000,100.000000
1406239.100000,0.099000,0.000000,0.000000,0.000000,32.548611,9970.000000,10.000000,10.000000,100.000000,100.000000
1409575.200000,0.101000,0.000000,0.000000,0.000000,32.393056,10070.000000,10.000000,10.000000,100.000000,100.000000
1412911.500000,0.099000,0.000000,0.000000,0.000000,32.240278,10070.000000,10.000000,10.000000,100.000000,100.000000
1416248.000000,0.101000,0.000000,0.000000,0.000000,32.079167,9970.000000,10.000000,10.000000,100.000000,100.000000
1419584.700000,0.100000,0.000000,0.000000,0.000000,31.920833,9970.000000,10.000000,10.000000,100.000000,100.000000
1422921.600000,0.100000,0.000000,0.000000,0.000000,31.769444,10070.000000,10.000000,10.000000,100.000000,100.000000
1426258.700000,0.101000,0.000000,0.000000,0.000000,31.609722,10070.000000,10.000000,10.000000,100.000000,100.000000
1429596.000000,0.099000,0.000000,0.000000,0.000000,31.451389,9970.000000,10.000000,10.000000,100.000000,100.000000
1432933.500000,0.101000,0.000000,0.000000,0.000000,31.298611,9970.000000,10.000000,10.000000,100.000000,100.000000
1436271.200000,0.100000,0.000000,0.000000,0.000000,31.138889,10070.000000,10.000000,10.000000,100.000000,100.000000
1439609.537000,0.099000,0.000000,0.000000,0.000000,30.981944,10070.000000,10.000000,10.000000,100.000000,100.000000
1442947.638000,0.102000,0.000000,0.000000,0.000000,30.823611,9970.000000,10.000000,10.000000,100.000000,100.000000
1446285.500000,0.100000,0.000000,0.000000,0.000000,30.669444,9970.000000,10.000000,10.000000,100.000000,100.000000
1449624.440000,0.099000,0.000000,0.000000,0.000000,30.509722,10070.000000,10.000000,10.000000,100.000000,100.000000
1452962.700000,0.101000,0.000000,0.000000,0.000000,30.354167,10070.000000,10.000000,10.000000,100.000000,100.000000
1456301.600000,0.100000,0.000000,0.000000,0.000000,30.200000,9970.000000,10.000000,10.000000,100.000000,100.000000
1459640.700000,0.100000,0.000000,0.000000,0.000000,30.038889,9970.000000,10.000000,10.000000,100.000000,100.000000
1462980.000000,0.100000,0.000000,0.000000,0.000000,29.888889,10070.000000,10.000000,10.000000,100.000000,100.000000
1466319.500000,0.100000,0.000000,0.000000,0.000000,29.729167,10070.000000,10.000000,10.000000,100.000000,100.000000
1469659.200000,0.100000,0.000000,0.000000,0.000000,29.569444,9970.000000,10.000000,10.000000,100.000000,100.000000
1472999.547000,0.101000,0.000000,0.000000,0.000000,29.415278,9970.000000,10.000000,10.000000,100.000000,100.000000
1476339.200000,0.100000,0.000000,0.000000,0.000000,29.259722,10070.000000,10.000000,10.000000,100.000000,100.000000
1479679.500000,0.100000,0.000000,0.000000,0.000000,29.098611,10070.000000,10.000000,10.000000,100.000000,100.000000
1483020.000000,0.100000,0.000000,0.000000,0.000000,28.941667,9970.000000,10.000000,10.000000,100.000000,100.000000
1486360.700000,0.100000,0.000000,0.000000,0.000000,28.788889,9970.000000,10.000000,10.000000,100.000000,100.000000
1489701.600000,0.100000,0.000000,0.000000,0.000000,28.629167,10070.000000,10.000000,10.000000,100.000000,100.000000
1493042.700000,0.100000,0.000000,0.000000,0.000000,28.473611,10070.000000,10.000000,10.000000,100.000000,100.000000
1496384.000000,0.100000,0.000000,0.000000,0.000000,28.318056,9970.000000,10.000000,10.000000,100.000000,100.000000
1499725.500000,0.101000,0.000000,0.000000,0.000000,28.158333,9970.000000,10.000000,10.000000,100.000000,100.000000
1503067.200000,0.099000,0.000000,0.000000,0.000000,28.005556,10070.000000,10.000000,10.000000,100.000000,100.000000
1506409.100000,0.101000,0.000000,0.000000,0.000000,27.847222,10070.000000,10.000000,10.000000,100.000000,100.000000
1509751.200000,0.100000,0.000000,0.000000,0.000000,27.690278,9970.000000,10.000000,10.000000,100.000000,100.000000
1513093.500000,0.100000,0.000000,0.000000,0.000000,27.530556,9970.000000,10.000000,10.000000,100.000000,100.000000
1516436.000000,0.101000,0.000000,0.000000,0.000000,27.379167,10070.000000,10.000000,10.000000,100.000000,100.000000
1519778.700000,0.100000,0.000000,0.000000,0.000000,27.219444,10070.000000,10.000000,10.000000,100.000000,100.000000
1523122.062000,0.100000,0.000000,0.000000,0.000000,27.058333,9970.000000,10.000000,10.000000,100.000000,100.000000
1526465.163000,0.101000,0.000000,0.000000,0.000000,26.904167,9970.000000,10.000000,10.000000,100.000000,100.000000
1529808.000000,0.100000,0.000000,0.000000,0.000000,26.748611,10070.000000,10.000000,10.000000,100.000000,100.000000
1533151.500000,0.099000,0.000000,0.000000,0.000000,26.587500,10070.000000,10.000000,10.000000,100.000000,100.000000
1536495.200000,0.101000,0.000000,0.000000,0.000000,26.430556,9970.000000,10.000000,10.000000,100.000000,100.000000
1539839.567000,0.100000,0.000000,0.000000,0.000000,26.277778,9970.000000,10.000000,10.000000,100.000000,100.000000
1543183.200000,0.100000,0.000000,0.000000,0.000000,26.116667,10070.000000,10.000000,10.000000,100.000000,100.000000
1546527.500000,0.100000,0.000000,0.000000,0.000000,25.962500,10070.000000,10.000000,10.000000,100.000000,100.000000
1549872.000000,0.100000,0.000000,0.000000,0.000000,25.808333,9970.000000,10.000000,10.000000,100.000000,100.000000
1553216.700000,0.100000,0.000000,0.000000,0.000000,25.648611,9970.000000,10.000000,10.000000,100.000000,100.000000
1556561.600000,0.100000,0.000000,0.000000,0.000000,25.497222,10070.000000,10.000000,10.000000,100.000000,100.000000
1559906.700000,0.100000,0.000000,0.000000,0.000000,25.340278,10070.000000,10.000000,10.000000,100.000000,100.000000
1563252.000000,0.101000,0.000000,0.000000,0.000000,25.177778,9970.000000,10.000000,10.000000,100.000000,100.000000
1566597.975000,0.100000,0.000000,0.000000,0.000000,25.023611,9970.000000,10.000000,10.000000,100.000000,100.000000
1569943.676000,0.100000,0.000000,0.000000,0.000000,24.868056,10070.000000,10.000000,10.000000,100.000000,100.000000
1573289.100000,0.100000,0.000000,0.000000,0.000000,24.708333,10070.000000,10.000000,10.000000,100.000000,100.000000
1576635.200000,0.101000,0.000000,0.000000,0.000000,24.548611,9970.000000,10.000000,10.000000,100.000000,100.000000
1579981.500000,0.099000,0.000000,0.000000,0.000000,24.398611,9970.000000,10.000000,10.000000,100.000000,100.000000
1583328.000000,0.100000,0.000000,0.000000,0.000000,24.237500,10070.000000,10.000000,10.000000,100.000000,100.000000
1586675.181000,0.101000,0.000000,0.000000,0.000000,24.080556,10070.000000,10.000000,10.000000,100.000000,100.000000
