Time (ms),dT (s),X dist,X duty,X freq,Y dist,Y velocity,Y acc,Y freq, X accel, X decel, Y accel, Y decel,,25/02/2019 11:24,,,,,,,,,
559976490,1233.21,0,0,0,-228.501389,-0.000844679,1.36791E-09,40000,10,10,1000,1000,,,,,,,,,,,
561210034,1233.544,0,0,0,-229.545833,-0.000846702,-1.63961E-09,40000,10,10,1000,1000,,,,,,,,,,,
562443424,1233.39,0,0,0,-230.588889,-0.000845682,8.26693E-10,40000,10,10,1000,1000,,,,,,,,,,,
563677635,1234.211,0,0,0,-231.627778,-0.000841743,3.19135E-09,40000,10,10,1000,1000,,,,,,,,,,,
564912180,1234.545,0,0,0,-232.672222,-0.000846015,-3.46031E-09,40000,10,10,1000,1000,,,,,,,,,,,
566147059,1234.879,0,0,0,-233.713889,-0.000843538,2.00637E-09,40000,10,10,1000,1000,,,,,,,,,,,
567382272,1235.213,0,0,0,-234.759722,-0.000846682,-2.5458E-09,40000,10,10,1000,1000,,,,,,,,,,,
568617819,1235.547,0,0,0,-235.802778,-0.000844206,2.00435E-09,40000,10,10,1000,1000,,,,,,,,,,,
569854688,1236.869,0,0,0,-236.854167,-0.000850041,-4.71745E-09,40000,10,10,1000,1000,,,,,,,,,,,
571090905,1236.217,0,0,0,-237.902778,-0.000848242,1.45513E-09,40000,10,10,1000,1000,,,,,,,,,,,
572327952,1237.047,0,0,0,-238.951389,-0.000847673,4.60072E-10,40000,10,10,1000,1000,,,,,,,,,,,
573565832,1237.88,0,0,0,-240.004167,-0.000850469,-2.25855E-09,40000,10,10,1000,1000,,,,,,,,,,,
574803054,1237.222,0,0,0,-241.055556,-0.000849798,5.41832E-10,40000,10,10,1000,1000,,,,,,,,,,,
576041109,1238.055,0,0,0,-242.102778,-0.000845861,3.18042E-09,40000,10,10,1000,1000,,,,,,,,,,,
577279500,1238.391,0,0,0,-243.156944,-0.000851238,-4.34255E-09,40000,10,10,1000,1000,,,,,,,,,,,
578518227,1238.727,0,0,0,-244.205556,-0.000846524,3.80595E-09,40000,10,10,1000,1000,,,,,,,,,,,
579757290,1239.063,0,0,0,-245.252778,-0.000845173,1.09064E-09,40000,10,10,1000,1000,,,,,,,,,,,
580997192,1239.902,0,0,0,-246.309722,-0.000852442,-5.86259E-09,40000,10,10,1000,1000,,,,,,,,,,,
582237936,1240.744,0,0,0,-247.365278,-0.000850744,1.36787E-09,40000,10,10,1000,1000,,,,,,,,,,,
583478010,1240.074,0,0,0,-248.425,-0.000854564,-3.07976E-09,40000,10,10,1000,1000,,,,,,,,,,,
584718926,1240.916,0,0,0,-249.480556,-0.000850626,3.17269E-09,40000,10,10,1000,1000,,,,,,,,,,,
585960180,1241.254,0,0,0,-250.533333,-0.000848156,1.99032E-09,40000,10,10,1000,1000,,,,,,,,,,,
587201772,1241.592,0,0,0,-251.593056,-0.00085352,-4.31989E-09,40000,10,10,1000,1000,,,,,,,,,,,
588443702,1241.93,0,0,0,-252.647222,-0.000848813,3.78989E-09,40000,10,10,1000,1000,,,,,,,,,,,
589685970,1242.268,0,0,0,-253.702778,-0.000849701,-7.148E-10,40000,10,10,1000,1000,,,,,,,,,,,
590928576,1242.606,0,0,0,-254.354167,-0.000524212,2.6194E-07,40000,10,10,1000,1000,,,,,,,,,,,
592172032,1243.456,0,0,0,-254.354167,0,4.21577E-07,40000,10,10,1000,1000,,,,,,,,,,,
593416854,1244.822,0,0,0,-254.354167,0,0,0,10,10,1000,1000,,,,,,,,,,,
