26/02/2019 12:20
Time (s), Time step (s),X dist,X duty,X freq,Y dist,Y freq, X accel, X decel, Y accel, Y decel, X dist target, Y dist target
19.600000,0.100000,0.000000,0.000000,0.000000,-3.031944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
19.503000,0.099000,0.000000,0.000000,0.000000,-3.045833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
19.800000,0.100000,0.000000,0.000000,0.000000,-3.063889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
19.900000,0.100000,0.000000,0.000000,0.000000,-3.077778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.200000,0.101000,0.000000,0.000000,0.000000,-3.094444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
19.899000,0.099000,0.000000,0.000000,0.000000,-3.109722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.200000,0.100000,0.000000,0.000000,0.000000,-3.125000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.503000,0.101000,0.000000,0.000000,0.000000,-3.141667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.400000,0.100000,0.000000,0.000000,0.000000,-3.155556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.500000,0.100000,0.000000,0.000000,0.000000,-3.173611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.394000,0.099000,0.000000,0.000000,0.000000,-3.186111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.700000,0.100000,0.000000,0.000000,0.000000,-3.202778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.800000,0.100000,0.000000,0.000000,0.000000,-3.218056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.109000,0.101000,0.000000,0.000000,0.000000,-3.234722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.000000,0.100000,0.000000,0.000000,0.000000,-3.251389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.100000,0.100000,0.000000,0.000000,0.000000,-3.265278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
20.988000,0.099000,0.000000,0.000000,0.000000,-3.281944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.300000,0.100000,0.000000,0.000000,0.000000,-3.295833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.614000,0.101000,0.000000,0.000000,0.000000,-3.313889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.285000,0.099000,0.000000,0.000000,0.000000,-3.327778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.600000,0.100000,0.000000,0.000000,0.000000,-3.343056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.700000,0.100000,0.000000,0.000000,0.000000,-3.358333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.800000,0.100000,0.000000,0.000000,0.000000,-3.375000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.119000,0.101000,0.000000,0.000000,0.000000,-3.391667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
21.780000,0.099000,0.000000,0.000000,0.000000,-3.405556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.100000,0.100000,0.000000,0.000000,0.000000,-3.422222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.200000,0.100000,0.000000,0.000000,0.000000,-3.436111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.300000,0.100000,0.000000,0.000000,0.000000,-3.452778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.400000,0.100000,0.000000,0.000000,0.000000,-3.468056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.725000,0.101000,0.000000,0.000000,0.000000,-3.483333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.374000,0.099000,0.000000,0.000000,0.000000,-3.498611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.700000,0.100000,0.000000,0.000000,0.000000,-3.513889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.028000,0.101000,0.000000,0.000000,0.000000,-3.530556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.671000,0.099000,0.000000,0.000000,0.000000,-3.547222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.000000,0.100000,0.000000,0.000000,0.000000,-3.563889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.331000,0.101000,0.000000,0.000000,0.000000,-3.577778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
22.968000,0.099000,0.000000,0.000000,0.000000,-3.594444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.533000,0.101000,0.000000,0.000000,0.000000,-3.609722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.400000,0.100000,0.000000,0.000000,0.000000,-3.625000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.500000,0.100000,0.000000,0.000000,0.000000,-3.641667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.600000,0.100000,0.000000,0.000000,0.000000,-3.655556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.463000,0.099000,0.000000,0.000000,0.000000,-3.672222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.038000,0.101000,0.000000,0.000000,0.000000,-3.687500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.900000,0.100000,0.000000,0.000000,0.000000,-3.704167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
23.760000,0.099000,0.000000,0.000000,0.000000,-3.718056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.341000,0.101000,0.000000,0.000000,0.000000,-3.734722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.200000,0.100000,0.000000,0.000000,0.000000,-3.750000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.057000,0.099000,0.000000,0.000000,0.000000,-3.765278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.644000,0.101000,0.000000,0.000000,0.000000,-3.781944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.500000,0.100000,0.000000,0.000000,0.000000,-3.795833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.354000,0.099000,0.000000,0.000000,0.000000,-3.812500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.947000,0.101000,0.000000,0.000000,0.000000,-3.826389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.552000,0.099000,0.000000,0.000000,0.000000,-3.844444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.900000,0.100000,0.000000,0.000000,0.000000,-3.859722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.250000,0.101000,0.000000,0.000000,0.000000,-3.875000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.100000,0.100000,0.000000,0.000000,0.000000,-3.891667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
24.948000,0.099000,0.000000,0.000000,0.000000,-3.905556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.300000,0.100000,0.000000,0.000000,0.000000,-3.922222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.400000,0.100000,0.000000,0.000000,0.000000,-3.936111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.500000,0.100000,0.000000,0.000000,0.000000,-3.952778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.600000,0.100000,0.000000,0.000000,0.000000,-3.966667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.700000,0.100000,0.000000,0.000000,0.000000,-3.983333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.058000,0.101000,0.000000,0.000000,0.000000,-4.001389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
25.641000,0.099000,0.000000,0.000000,0.000000,-4.016667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.000000,0.100000,0.000000,0.000000,0.000000,-4.033333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.361000,0.101000,0.000000,0.000000,0.000000,-4.047222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.200000,0.100000,0.000000,0.000000,0.000000,-4.063889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.300000,0.100000,0.000000,0.000000,0.000000,-4.079167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.136000,0.099000,0.000000,0.000000,0.000000,-4.095833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.500000,0.100000,0.000000,0.000000,0.000000,-4.109722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.600000,0.100000,0.000000,0.000000,0.000000,-4.126389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.967000,0.101000,0.000000,0.000000,0.000000,-4.143056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.800000,0.100000,0.000000,0.000000,0.000000,-4.156944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
26.631000,0.099000,0.000000,0.000000,0.000000,-4.175000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.000000,0.100000,0.000000,0.000000,0.000000,-4.187500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.100000,0.100000,0.000000,0.000000,0.000000,-4.205556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.200000,0.100000,0.000000,0.000000,0.000000,-4.219444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.573000,0.101000,0.000000,0.000000,0.000000,-4.236111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.400000,0.100000,0.000000,0.000000,0.000000,-4.251389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.225000,0.099000,0.000000,0.000000,0.000000,-4.266667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.600000,0.100000,0.000000,0.000000,0.000000,-4.283333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.977000,0.101000,0.000000,0.000000,0.000000,-4.297222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.522000,0.099000,0.000000,0.000000,0.000000,-4.315278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.179000,0.101000,0.000000,0.000000,0.000000,-4.330556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.000000,0.100000,0.000000,0.000000,0.000000,-4.344444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
27.819000,0.099000,0.000000,0.000000,0.000000,-4.359722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.482000,0.101000,0.000000,0.000000,0.000000,-4.376389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.017000,0.099000,0.000000,0.000000,0.000000,-4.391667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.684000,0.101000,0.000000,0.000000,0.000000,-4.406944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.500000,0.100000,0.000000,0.000000,0.000000,-4.422222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.600000,0.100000,0.000000,0.000000,0.000000,-4.437500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.413000,0.099000,0.000000,0.000000,0.000000,-4.454167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.088000,0.101000,0.000000,0.000000,0.000000,-4.469444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.900000,0.100000,0.000000,0.000000,0.000000,-4.484722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
28.710000,0.099000,0.000000,0.000000,0.000000,-4.500000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.100000,0.100000,0.000000,0.000000,0.000000,-4.513889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.200000,0.100000,0.000000,0.000000,0.000000,-4.530556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.593000,0.101000,0.000000,0.000000,0.000000,-4.544444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.106000,0.099000,0.000000,0.000000,0.000000,-4.561111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.795000,0.101000,0.000000,0.000000,0.000000,-4.576389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.304000,0.099000,0.000000,0.000000,0.000000,-4.593056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.997000,0.101000,0.000000,0.000000,0.000000,-4.608333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.502000,0.099000,0.000000,0.000000,0.000000,-4.623611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.199000,0.101000,0.000000,0.000000,0.000000,-4.638889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
29.700000,0.099000,0.000000,0.000000,0.000000,-4.652778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.100000,0.100000,0.000000,0.000000,0.000000,-4.669444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.200000,0.100000,0.000000,0.000000,0.000000,-4.684722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.300000,0.100000,0.000000,0.000000,0.000000,-4.700000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.704000,0.101000,0.000000,0.000000,0.000000,-4.715278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.195000,0.099000,0.000000,0.000000,0.000000,-4.730556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.906000,0.101000,0.000000,0.000000,0.000000,-4.747222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.700000,0.100000,0.000000,0.000000,0.000000,-4.762500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.800000,0.100000,0.000000,0.000000,0.000000,-4.779167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.900000,0.100000,0.000000,0.000000,0.000000,-4.794444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.690000,0.099000,0.000000,0.000000,0.000000,-4.811111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.411000,0.101000,0.000000,0.000000,0.000000,-4.825000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
30.888000,0.099000,0.000000,0.000000,0.000000,-4.841667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.300000,0.100000,0.000000,0.000000,0.000000,-4.856944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.400000,0.100000,0.000000,0.000000,0.000000,-4.872222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.815000,0.101000,0.000000,0.000000,0.000000,-4.888889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.284000,0.099000,0.000000,0.000000,0.000000,-4.902778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.700000,0.100000,0.000000,0.000000,0.000000,-4.920833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.118000,0.101000,0.000000,0.000000,0.000000,-4.934722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.581000,0.099000,0.000000,0.000000,0.000000,-4.951389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.000000,0.100000,0.000000,0.000000,0.000000,-4.966667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.421000,0.101000,0.000000,0.000000,0.000000,-4.981944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.200000,0.100000,0.000000,0.000000,0.000000,-4.998611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
31.977000,0.099000,0.000000,0.000000,0.000000,-5.012500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.724000,0.101000,0.000000,0.000000,0.000000,-5.029167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.500000,0.100000,0.000000,0.000000,0.000000,-5.043056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.600000,0.100000,0.000000,0.000000,0.000000,-5.059722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.700000,0.100000,0.000000,0.000000,0.000000,-5.073611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.472000,0.099000,0.000000,0.000000,0.000000,-5.091667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.229000,0.101000,0.000000,0.000000,0.000000,-5.105556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
32.670000,0.099000,0.000000,0.000000,0.000000,-5.122222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.431000,0.101000,0.000000,0.000000,0.000000,-5.137500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.200000,0.100000,0.000000,0.000000,0.000000,-5.152778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.300000,0.100000,0.000000,0.000000,0.000000,-5.169444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.066000,0.099000,0.000000,0.000000,0.000000,-5.181944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.835000,0.101000,0.000000,0.000000,0.000000,-5.200000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.264000,0.099000,0.000000,0.000000,0.000000,-5.213889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.700000,0.100000,0.000000,0.000000,0.000000,-5.231944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.138000,0.101000,0.000000,0.000000,0.000000,-5.247222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.561000,0.099000,0.000000,0.000000,0.000000,-5.261111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.340000,0.101000,0.000000,0.000000,0.000000,-5.279167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
33.759000,0.099000,0.000000,0.000000,0.000000,-5.293056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.542000,0.101000,0.000000,0.000000,0.000000,-5.309722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.300000,0.100000,0.000000,0.000000,0.000000,-5.323611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.400000,0.100000,0.000000,0.000000,0.000000,-5.340278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.155000,0.099000,0.000000,0.000000,0.000000,-5.355556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.946000,0.101000,0.000000,0.000000,0.000000,-5.370833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.353000,0.099000,0.000000,0.000000,0.000000,-5.387500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.148000,0.101000,0.000000,0.000000,0.000000,-5.402778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.900000,0.100000,0.000000,0.000000,0.000000,-5.418056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.650000,0.099000,0.000000,0.000000,0.000000,-5.433333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.100000,0.100000,0.000000,0.000000,0.000000,-5.450000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.552000,0.101000,0.000000,0.000000,0.000000,-5.463889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
34.947000,0.099000,0.000000,0.000000,0.000000,-5.480556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.754000,0.101000,0.000000,0.000000,0.000000,-5.495833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.145000,0.099000,0.000000,0.000000,0.000000,-5.511111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.600000,0.100000,0.000000,0.000000,0.000000,-5.527778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.700000,0.100000,0.000000,0.000000,0.000000,-5.541667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.158000,0.101000,0.000000,0.000000,0.000000,-5.559722,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
35.541000,0.099000,0.000000,0.000000,0.000000,-5.573611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.000000,0.100000,0.000000,0.000000,0.000000,-5.590278,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.100000,0.100000,0.000000,0.000000,0.000000,-5.605556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.200000,0.100000,0.000000,0.000000,0.000000,-5.620833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.300000,0.100000,0.000000,0.000000,0.000000,-5.636111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.400000,0.100000,0.000000,0.000000,0.000000,-5.650000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.865000,0.101000,0.000000,0.000000,0.000000,-5.668056,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.234000,0.099000,0.000000,0.000000,0.000000,-5.681944,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.700000,0.100000,0.000000,0.000000,0.000000,-5.698611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.800000,0.100000,0.000000,0.000000,0.000000,-5.713889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
36.900000,0.100000,0.000000,0.000000,0.000000,-5.729167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.000000,0.100000,0.000000,0.000000,0.000000,-5.745833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.100000,0.100000,0.000000,0.000000,0.000000,-5.761111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.572000,0.101000,0.000000,0.000000,0.000000,-5.776389,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.300000,0.100000,0.000000,0.000000,0.000000,-5.791667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.026000,0.099000,0.000000,0.000000,0.000000,-5.808333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.500000,0.100000,0.000000,0.000000,0.000000,-5.822222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.976000,0.101000,0.000000,0.000000,0.000000,-5.838889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.323000,0.099000,0.000000,0.000000,0.000000,-5.854167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.178000,0.101000,0.000000,0.000000,0.000000,-5.869444,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.900000,0.100000,0.000000,0.000000,0.000000,-5.886111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.000000,0.100000,0.000000,0.000000,0.000000,-5.900000,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.100000,0.100000,0.000000,0.000000,0.000000,-5.916667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
37.818000,0.099000,0.000000,0.000000,0.000000,-5.930556,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.300000,0.100000,0.000000,0.000000,0.000000,-5.947222,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.784000,0.101000,0.000000,0.000000,0.000000,-5.962500,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.115000,0.099000,0.000000,0.000000,0.000000,-5.977778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.600000,0.100000,0.000000,0.000000,0.000000,-5.995833,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.700000,0.100000,0.000000,0.000000,0.000000,-6.011111,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.800000,0.100000,0.000000,0.000000,0.000000,-6.027778,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
39.289000,0.101000,0.000000,0.000000,0.000000,-6.041667,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
39.000000,0.100000,0.000000,0.000000,0.000000,-6.058333,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
38.709000,0.099000,0.000000,0.000000,0.000000,-6.073611,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
39.200000,0.100000,0.000000,0.000000,0.000000,-6.088889,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
39.300000,0.100000,0.000000,0.000000,0.000000,-6.104167,1000.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,-100.000000
